,IndexName,Date,Total Returns Index,Net Total Return Index
232,NIFTY 50,21 Jan 2011,7149.19,6894.36
233,NIFTY 50,20 Jan 2011,7168.11,6912.61
234,NIFTY 50,19 Jan 2011,7142.3,6887.73
235,NIFTY 50,18 Jan 2011,7183.71,6927.66
236,NIFTY 50,17 Jan 2011,7096.3,6843.35
237,NIFTY 50,14 Jan 2011,7096.04,6843.09
238,NIFTY 50,13 Jan 2011,7218.21,6960.9
239,NIFTY 50,12 Jan 2011,7357.95,7095.67
240,NIFTY 50,11 Jan 2011,7220.95,6963.55
241,NIFTY 50,10 Jan 2011,7231.93,6974.14
242,NIFTY 50,07 Jan 2011,7409.81,7145.67
243,NIFTY 50,06 Jan 2011,7590.1,7319.54
244,NIFTY 50,05 Jan 2011,7629.67,7357.7
245,NIFTY 50,04 Jan 2011,7713.22,7438.27
246,NIFTY 50,03 Jan 2011,7727.31,7451.86
0,NIFTY 50,31 Dec 2012,7591.99,7319.46
1,NIFTY 50,28 Dec 2012,7596.16,7323.48
2,NIFTY 50,27 Dec 2012,7547.04,7276.12
3,NIFTY 50,26 Dec 2012,7592.65,7320.09
4,NIFTY 50,24 Dec 2012,7528.54,7258.29
5,NIFTY 50,21 Dec 2012,7515.43,7245.55
6,NIFTY 50,20 Dec 2012,7603.72,7330.66
7,NIFTY 50,19 Dec 2012,7620.71,7347.04
8,NIFTY 50,18 Dec 2012,7578.55,7306.4
9,NIFTY 50,17 Dec 2012,7528.5,7258.15
10,NIFTY 50,14 Dec 2012,7556.43,7285.08
11,NIFTY 50,13 Dec 2012,7520.33,7250.27
12,NIFTY 50,12 Dec 2012,7567.19,7295.45
13,NIFTY 50,11 Dec 2012,7581.11,7308.87
14,NIFTY 50,10 Dec 2012,7594.1,7321.39
15,NIFTY 50,07 Dec 2012,7592.16,7319.52
16,NIFTY 50,06 Dec 2012,7622.38,7348.65
17,NIFTY 50,05 Dec 2012,7583.31,7310.99
18,NIFTY 50,04 Dec 2012,7568.85,7297.05
19,NIFTY 50,03 Dec 2012,7545.33,7274.37
20,NIFTY 50,30 Nov 2012,7556.73,7285.36
21,NIFTY 50,29 Nov 2012,7486.27,7217.43
22,NIFTY 50,27 Nov 2012,7360.9,7096.57
23,NIFTY 50,26 Nov 2012,7243.22,6983.11
24,NIFTY 50,23 Nov 2012,7231.29,6971.61
25,NIFTY 50,22 Nov 2012,7232.74,6973.01
26,NIFTY 50,21 Nov 2012,7216.12,6956.99
27,NIFTY 50,20 Nov 2012,7160.51,6903.37
28,NIFTY 50,19 Nov 2012,7160.33,6903.2
29,NIFTY 50,16 Nov 2012,7163.71,6906.45
30,NIFTY 50,15 Nov 2012,7236.91,6977.03
31,NIFTY 50,13 Nov 2012,7283.11,7021.57
32,NIFTY 50,12 Nov 2012,7304.62,7042.31
33,NIFTY 50,09 Nov 2012,7307.93,7045.5
34,NIFTY 50,08 Nov 2012,7375.37,7110.52
35,NIFTY 50,07 Nov 2012,7402.84,7137.0
36,NIFTY 50,06 Nov 2012,7356.96,7092.77
37,NIFTY 50,05 Nov 2012,7331.02,7067.76
38,NIFTY 50,02 Nov 2012,7321.93,7058.97
39,NIFTY 50,01 Nov 2012,7254.29,6993.76
40,NIFTY 50,31 Oct 2012,7217.67,6958.32
41,NIFTY 50,30 Oct 2012,7189.16,6930.8
42,NIFTY 50,29 Oct 2012,7276.13,7014.65
43,NIFTY 50,26 Oct 2012,7274.3,7012.89
44,NIFTY 50,25 Oct 2012,7326.99,7063.68
45,NIFTY 50,23 Oct 2012,7309.1,7046.43
46,NIFTY 50,22 Oct 2012,7342.16,7078.3
47,NIFTY 50,19 Oct 2012,7299.96,7037.61
48,NIFTY 50,18 Oct 2012,7343.66,7079.73
49,NIFTY 50,17 Oct 2012,7266.35,7005.12
50,NIFTY 50,16 Oct 2012,7250.57,6989.91
51,NIFTY 50,15 Oct 2012,7301.01,7038.53
52,NIFTY 50,12 Oct 2012,7286.61,7024.65
53,NIFTY 50,11 Oct 2012,7327.71,7064.26
54,NIFTY 50,10 Oct 2012,7255.95,6995.09
55,NIFTY 50,09 Oct 2012,7323.27,7059.99
56,NIFTY 50,08 Oct 2012,7286.55,7024.6
57,NIFTY 50,05 Oct 2012,7377.63,7112.39
58,NIFTY 50,04 Oct 2012,7429.84,7162.73
59,NIFTY 50,03 Oct 2012,7357.46,7092.95
60,NIFTY 50,01 Oct 2012,7341.48,7077.54
61,NIFTY 50,28 Sep 2012,7321.57,7058.36
62,NIFTY 50,27 Sep 2012,7252.52,6991.78
63,NIFTY 50,26 Sep 2012,7270.42,7009.04
64,NIFTY 50,25 Sep 2012,7283.88,7022.01
65,NIFTY 50,24 Sep 2012,7278.36,7016.69
66,NIFTY 50,21 Sep 2012,7306.02,7043.36
67,NIFTY 50,20 Sep 2012,7130.28,6873.93
68,NIFTY 50,18 Sep 2012,7189.06,6930.6
69,NIFTY 50,17 Sep 2012,7201.64,6942.72
70,NIFTY 50,14 Sep 2012,7160.08,6902.66
71,NIFTY 50,13 Sep 2012,6976.32,6725.47
72,NIFTY 50,12 Sep 2012,6970.74,6720.08
73,NIFTY 50,11 Sep 2012,6918.08,6669.33
74,NIFTY 50,10 Sep 2012,6883.99,6636.46
75,NIFTY 50,08 Sep 2012,6877.73,6630.41
76,NIFTY 50,07 Sep 2012,6856.41,6609.86
77,NIFTY 50,06 Sep 2012,6723.35,6481.58
78,NIFTY 50,05 Sep 2012,6705.82,6464.64
79,NIFTY 50,04 Sep 2012,6767.2,6523.8
80,NIFTY 50,03 Sep 2012,6741.21,6498.74
81,NIFTY 50,31 Aug 2012,6747.3,6504.61
82,NIFTY 50,30 Aug 2012,6819.22,6573.91
83,NIFTY 50,29 Aug 2012,6784.26,6540.22
84,NIFTY 50,28 Aug 2012,6844.29,6598.08
85,NIFTY 50,27 Aug 2012,6864.4,6617.46
86,NIFTY 50,24 Aug 2012,6910.7,6662.09
87,NIFTY 50,23 Aug 2012,6947.2,6697.27
88,NIFTY 50,22 Aug 2012,6943.66,6693.85
89,NIFTY 50,21 Aug 2012,6954.13,6703.94
90,NIFTY 50,17 Aug 2012,6883.95,6636.28
91,NIFTY 50,16 Aug 2012,6879.67,6632.15
92,NIFTY 50,14 Aug 2012,6900.81,6652.49
93,NIFTY 50,13 Aug 2012,6855.51,6608.69
94,NIFTY 50,10 Aug 2012,6820.25,6574.71
95,NIFTY 50,09 Aug 2012,6823.55,6577.88
96,NIFTY 50,08 Aug 2012,6842.69,6596.33
97,NIFTY 50,07 Aug 2012,6841.0,6594.7
98,NIFTY 50,06 Aug 2012,6770.18,6526.39
99,NIFTY 50,03 Aug 2012,6684.52,6443.81
100,NIFTY 50,02 Aug 2012,6700.0,6458.72
101,NIFTY 50,01 Aug 2012,6716.34,6474.47
102,NIFTY 50,31 Jul 2012,6700.96,6459.62
103,NIFTY 50,30 Jul 2012,6663.48,6423.5
104,NIFTY 50,27 Jul 2012,6535.1,6299.73
105,NIFTY 50,26 Jul 2012,6462.24,6229.5
106,NIFTY 50,25 Jul 2012,6547.56,6311.73
107,NIFTY 50,24 Jul 2012,6571.43,6334.76
108,NIFTY 50,23 Jul 2012,6557.61,6321.4
109,NIFTY 50,20 Jul 2012,6668.78,6428.56
110,NIFTY 50,19 Jul 2012,6717.0,6475.04
111,NIFTY 50,18 Jul 2012,6683.15,6442.41
112,NIFTY 50,17 Jul 2012,6650.87,6411.2
113,NIFTY 50,16 Jul 2012,6656.5,6416.64
114,NIFTY 50,13 Jul 2012,6692.35,6451.1
115,NIFTY 50,12 Jul 2012,6702.12,6463.03
116,NIFTY 50,11 Jul 2012,6791.25,6548.92
117,NIFTY 50,10 Jul 2012,6841.21,6597.09
118,NIFTY 50,09 Jul 2012,6751.41,6510.48
119,NIFTY 50,06 Jul 2012,6804.87,6562.03
120,NIFTY 50,05 Jul 2012,6818.05,6574.75
121,NIFTY 50,04 Jul 2012,6784.43,6542.26
122,NIFTY 50,03 Jul 2012,6764.45,6522.94
123,NIFTY 50,02 Jul 2012,6752.48,6511.4
124,NIFTY 50,29 Jun 2012,6752.88,6511.79
125,NIFTY 50,28 Jun 2012,6586.92,6351.75
126,NIFTY 50,27 Jun 2012,6573.05,6338.21
127,NIFTY 50,26 Jun 2012,6546.07,6312.2
128,NIFTY 50,25 Jun 2012,6538.21,6304.62
129,NIFTY 50,22 Jun 2012,6577.9,6342.88
130,NIFTY 50,21 Jun 2012,6596.87,6360.98
131,NIFTY 50,20 Jun 2012,6540.1,6306.25
132,NIFTY 50,19 Jun 2012,6518.78,6285.68
133,NIFTY 50,18 Jun 2012,6468.24,6236.95
134,NIFTY 50,15 Jun 2012,6563.76,6329.06
135,NIFTY 50,14 Jun 2012,6456.09,6225.23
136,NIFTY 50,13 Jun 2012,6537.98,6304.08
137,NIFTY 50,12 Jun 2012,6530.92,6297.27
138,NIFTY 50,11 Jun 2012,6452.0,6221.18
139,NIFTY 50,08 Jun 2012,6462.38,6230.91
140,NIFTY 50,07 Jun 2012,6438.32,6207.7
141,NIFTY 50,06 Jun 2012,6368.28,6140.05
142,NIFTY 50,05 Jun 2012,6197.76,5975.65
143,NIFTY 50,04 Jun 2012,6178.44,5957.02
144,NIFTY 50,01 Jun 2012,6170.1,5948.98
145,NIFTY 50,31 May 2012,6275.4,6050.51
146,NIFTY 50,30 May 2012,6298.54,6072.44
147,NIFTY 50,29 May 2012,6348.56,6120.67
148,NIFTY 50,28 May 2012,6342.94,6115.23
149,NIFTY 50,25 May 2012,6259.88,6035.16
150,NIFTY 50,24 May 2012,6261.15,6036.39
151,NIFTY 50,23 May 2012,6144.23,5923.38
152,NIFTY 50,22 May 2012,6175.83,5953.84
153,NIFTY 50,21 May 2012,6233.67,6009.62
154,NIFTY 50,18 May 2012,6215.17,5991.77
155,NIFTY 50,17 May 2012,6188.15,5965.73
156,NIFTY 50,16 May 2012,6172.98,5951.1
157,NIFTY 50,15 May 2012,6280.42,6054.68
158,NIFTY 50,14 May 2012,6235.96,6011.81
159,NIFTY 50,11 May 2012,6262.72,6037.62
160,NIFTY 50,10 May 2012,6309.49,6082.7
161,NIFTY 50,09 May 2012,6321.08,6093.88
162,NIFTY 50,08 May 2012,6353.04,6124.69
163,NIFTY 50,07 May 2012,6498.13,6264.56
164,NIFTY 50,04 May 2012,6463.43,6231.11
165,NIFTY 50,03 May 2012,6592.46,6355.5
166,NIFTY 50,02 May 2012,6656.95,6417.67
167,NIFTY 50,30 Apr 2012,6668.4,6428.71
168,NIFTY 50,28 Apr 2012,6618.61,6380.71
169,NIFTY 50,27 Apr 2012,6595.24,6358.19
170,NIFTY 50,26 Apr 2012,6593.23,6356.24
171,NIFTY 50,25 Apr 2012,6609.73,6372.15
172,NIFTY 50,24 Apr 2012,6635.96,6397.43
173,NIFTY 50,23 Apr 2012,6607.94,6370.42
174,NIFTY 50,20 Apr 2012,6722.5,6480.86
175,NIFTY 50,19 Apr 2012,6775.3,6531.76
176,NIFTY 50,18 Apr 2012,6734.11,6492.06
177,NIFTY 50,17 Apr 2012,6721.02,6479.43
178,NIFTY 50,16 Apr 2012,6640.32,6401.63
179,NIFTY 50,13 Apr 2012,6616.53,6378.7
180,NIFTY 50,12 Apr 2012,6704.66,6463.66
181,NIFTY 50,11 Apr 2012,6641.17,6402.46
182,NIFTY 50,10 Apr 2012,6662.44,6422.96
183,NIFTY 50,09 Apr 2012,6650.73,6411.67
184,NIFTY 50,04 Apr 2012,6763.19,6520.1
185,NIFTY 50,03 Apr 2012,6808.45,6563.73
186,NIFTY 50,02 Apr 2012,6756.86,6513.98
187,NIFTY 50,30 Mar 2012,6728.46,6486.61
188,NIFTY 50,29 Mar 2012,6580.17,6343.65
189,NIFTY 50,28 Mar 2012,6600.4,6363.15
190,NIFTY 50,27 Mar 2012,6661.84,6422.38
191,NIFTY 50,26 Mar 2012,6587.03,6350.26
192,NIFTY 50,23 Mar 2012,6706.42,6465.35
193,NIFTY 50,22 Mar 2012,6643.19,6404.4
194,NIFTY 50,21 Mar 2012,6816.62,6571.59
195,NIFTY 50,20 Mar 2012,6702.15,6461.24
196,NIFTY 50,19 Mar 2012,6679.55,6439.45
197,NIFTY 50,16 Mar 2012,6755.99,6513.12
198,NIFTY 50,15 Mar 2012,6835.49,6589.76
199,NIFTY 50,14 Mar 2012,6939.53,6689.99
200,NIFTY 50,13 Mar 2012,6895.82,6647.85
201,NIFTY 50,12 Mar 2012,6806.96,6562.19
202,NIFTY 50,09 Mar 2012,6773.46,6529.87
203,NIFTY 50,07 Mar 2012,6629.8,6391.38
204,NIFTY 50,06 Mar 2012,6632.31,6393.79
205,NIFTY 50,05 Mar 2012,6705.16,6464.0
206,NIFTY 50,03 Mar 2012,6805.53,6560.77
207,NIFTY 50,02 Mar 2012,6805.51,6560.74
208,NIFTY 50,01 Mar 2012,6780.64,6536.76
209,NIFTY 50,29 Feb 2012,6838.32,6592.38
210,NIFTY 50,28 Feb 2012,6826.0,6580.49
211,NIFTY 50,27 Feb 2012,6706.26,6465.06
212,NIFTY 50,24 Feb 2012,6894.3,6646.34
213,NIFTY 50,23 Feb 2012,6962.87,6712.44
214,NIFTY 50,22 Feb 2012,6990.92,6739.48
215,NIFTY 50,21 Feb 2012,7120.15,6864.07
216,NIFTY 50,17 Feb 2012,7065.73,6811.6
217,NIFTY 50,16 Feb 2012,7011.96,6759.77
218,NIFTY 50,15 Feb 2012,7024.67,6772.02
219,NIFTY 50,14 Feb 2012,6877.25,6629.9
220,NIFTY 50,13 Feb 2012,6844.45,6598.28
221,NIFTY 50,10 Feb 2012,6832.73,6586.94
222,NIFTY 50,09 Feb 2012,6871.73,6624.55
223,NIFTY 50,08 Feb 2012,6815.63,6570.46
224,NIFTY 50,07 Feb 2012,6773.74,6530.08
225,NIFTY 50,06 Feb 2012,6807.35,6562.48
226,NIFTY 50,03 Feb 2012,6761.89,6518.66
227,NIFTY 50,02 Feb 2012,6690.89,6450.21
228,NIFTY 50,01 Feb 2012,6647.46,6408.34
229,NIFTY 50,31 Jan 2012,6600.95,6363.5
230,NIFTY 50,30 Jan 2012,6457.3,6224.96
231,NIFTY 50,27 Jan 2012,6606.36,6368.65
232,NIFTY 50,25 Jan 2012,6547.44,6311.85
233,NIFTY 50,24 Jan 2012,6507.2,6273.03
234,NIFTY 50,23 Jan 2012,6403.94,6173.47
235,NIFTY 50,20 Jan 2012,6406.93,6176.36
236,NIFTY 50,19 Jan 2012,6368.43,6139.24
237,NIFTY 50,18 Jan 2012,6289.01,6062.68
238,NIFTY 50,17 Jan 2012,6303.61,6076.75
239,NIFTY 50,16 Jan 2012,6185.06,5962.47
240,NIFTY 50,13 Jan 2012,6174.88,5952.65
241,NIFTY 50,12 Jan 2012,6130.81,5910.16
242,NIFTY 50,11 Jan 2012,6168.48,5946.48
243,NIFTY 50,10 Jan 2012,6153.98,5932.5
244,NIFTY 50,09 Jan 2012,6018.56,5801.95
245,NIFTY 50,07 Jan 2012,6023.77,5806.97
246,NIFTY 50,06 Jan 2012,6032.88,5815.76
247,NIFTY 50,05 Jan 2012,6024.82,5807.88
248,NIFTY 50,04 Jan 2012,6024.43,5807.51
249,NIFTY 50,03 Jan 2012,6044.28,5826.65
250,NIFTY 50,02 Jan 2012,5881.28,5669.52
0,NIFTY 50,31 Dec 2013,8204.85,7886.72
1,NIFTY 50,30 Dec 2013,8188.11,7870.62
2,NIFTY 50,27 Dec 2013,8217.63,7899.0
3,NIFTY 50,26 Dec 2013,8172.2,7855.33
4,NIFTY 50,24 Dec 2013,8158.51,7842.18
5,NIFTY 50,23 Dec 2013,8179.48,7862.32
6,NIFTY 50,20 Dec 2013,8166.18,7849.55
7,NIFTY 50,19 Dec 2013,8026.09,7714.88
8,NIFTY 50,18 Dec 2013,8091.83,7778.08
9,NIFTY 50,17 Dec 2013,7989.69,7679.88
10,NIFTY 50,16 Dec 2013,8010.05,7699.46
11,NIFTY 50,13 Dec 2013,8027.89,7716.61
12,NIFTY 50,12 Dec 2013,8117.22,7802.46
13,NIFTY 50,11 Dec 2013,8209.43,7891.09
14,NIFTY 50,10 Dec 2013,8241.92,7922.32
15,NIFTY 50,09 Dec 2013,8279.62,7958.47
16,NIFTY 50,06 Dec 2013,8144.32,7828.41
17,NIFTY 50,05 Dec 2013,8119.89,7804.92
18,NIFTY 50,04 Dec 2013,8015.59,7704.68
19,NIFTY 50,03 Dec 2013,8068.78,7755.8
20,NIFTY 50,02 Dec 2013,8089.61,7775.82
21,NIFTY 50,29 Nov 2013,8035.27,7723.6
22,NIFTY 50,28 Nov 2013,7925.71,7618.28
23,NIFTY 50,27 Nov 2013,7880.49,7574.82
24,NIFTY 50,26 Nov 2013,7883.1,7577.32
25,NIFTY 50,25 Nov 2013,7956.26,7647.64
26,NIFTY 50,22 Nov 2013,7800.26,7497.7
27,NIFTY 50,21 Nov 2013,7804.93,7502.19
28,NIFTY 50,20 Nov 2013,7966.08,7657.09
29,NIFTY 50,19 Nov 2013,8070.73,7757.68
30,NIFTY 50,18 Nov 2013,8052.07,7739.74
31,NIFTY 50,14 Nov 2013,7879.25,7573.62
32,NIFTY 50,13 Nov 2013,7792.65,7490.38
33,NIFTY 50,12 Nov 2013,7829.7,7525.99
34,NIFTY 50,11 Nov 2013,7908.71,7601.94
35,NIFTY 50,08 Nov 2013,7989.31,7679.42
36,NIFTY 50,07 Nov 2013,8049.77,7737.53
37,NIFTY 50,06 Nov 2013,8085.36,7771.72
38,NIFTY 50,05 Nov 2013,8134.24,7818.68
39,NIFTY 50,03 Nov 2013,8217.74,7898.94
40,NIFTY 50,01 Nov 2013,8204.56,7886.26
41,NIFTY 50,31 Oct 2013,8194.06,7876.17
42,NIFTY 50,30 Oct 2013,8131.16,7815.67
43,NIFTY 50,29 Oct 2013,8091.08,7777.14
44,NIFTY 50,28 Oct 2013,7935.25,7627.36
45,NIFTY 50,25 Oct 2013,7992.27,7682.16
46,NIFTY 50,24 Oct 2013,8015.83,7704.74
47,NIFTY 50,23 Oct 2013,8033.91,7722.11
48,NIFTY 50,22 Oct 2013,8065.66,7752.63
49,NIFTY 50,21 Oct 2013,8068.29,7755.15
50,NIFTY 50,18 Oct 2013,8048.0,7735.64
51,NIFTY 50,17 Oct 2013,7861.46,7556.34
52,NIFTY 50,15 Oct 2013,7914.65,7607.36
53,NIFTY 50,14 Oct 2013,7945.36,7636.88
54,NIFTY 50,11 Oct 2013,7923.95,7616.29
55,NIFTY 50,10 Oct 2013,7826.14,7522.29
56,NIFTY 50,09 Oct 2013,7808.59,7505.41
57,NIFTY 50,08 Oct 2013,7705.81,7406.63
58,NIFTY 50,07 Oct 2013,7676.89,7378.83
59,NIFTY 50,04 Oct 2013,7678.38,7380.27
60,NIFTY 50,03 Oct 2013,7681.5,7383.27
61,NIFTY 50,01 Oct 2013,7512.98,7221.29
62,NIFTY 50,30 Sep 2013,7454.82,7165.39
63,NIFTY 50,27 Sep 2013,7582.1,7287.72
64,NIFTY 50,26 Sep 2013,7645.82,7348.97
65,NIFTY 50,25 Sep 2013,7634.9,7338.48
66,NIFTY 50,24 Sep 2013,7659.09,7361.71
67,NIFTY 50,23 Sep 2013,7655.56,7358.33
68,NIFTY 50,20 Sep 2013,7814.61,7511.2
69,NIFTY 50,19 Sep 2013,7949.11,7640.48
70,NIFTY 50,18 Sep 2013,7666.62,7368.9
71,NIFTY 50,17 Sep 2013,7602.59,7307.36
72,NIFTY 50,16 Sep 2013,7589.78,7295.03
73,NIFTY 50,13 Sep 2013,7602.85,7307.61
74,NIFTY 50,12 Sep 2013,7602.81,7307.54
75,NIFTY 50,11 Sep 2013,7683.92,7385.52
76,NIFTY 50,10 Sep 2013,7662.66,7365.08
77,NIFTY 50,06 Sep 2013,7381.47,7094.81
78,NIFTY 50,05 Sep 2013,7265.29,6983.05
79,NIFTY 50,04 Sep 2013,7074.56,6799.62
80,NIFTY 50,03 Sep 2013,6936.07,6666.51
81,NIFTY 50,02 Sep 2013,7206.03,6925.91
82,NIFTY 50,30 Aug 2013,7103.56,6827.43
83,NIFTY 50,29 Aug 2013,7021.53,6748.56
84,NIFTY 50,28 Aug 2013,6860.5,6593.78
85,NIFTY 50,27 Aug 2013,6863.65,6596.81
86,NIFTY 50,26 Aug 2013,7109.11,6832.73
87,NIFTY 50,23 Aug 2013,7102.92,6826.79
88,NIFTY 50,22 Aug 2013,7020.77,6747.83
89,NIFTY 50,21 Aug 2013,6883.31,6615.7
90,NIFTY 50,20 Aug 2013,7011.64,6739.06
91,NIFTY 50,19 Aug 2013,7028.92,6755.66
92,NIFTY 50,16 Aug 2013,7149.75,6871.79
93,NIFTY 50,14 Aug 2013,7454.14,7164.35
94,NIFTY 50,13 Aug 2013,7397.98,7110.37
95,NIFTY 50,12 Aug 2013,7281.67,6998.45
96,NIFTY 50,08 Aug 2013,7221.08,6940.2
97,NIFTY 50,07 Aug 2013,7160.66,6882.13
98,NIFTY 50,06 Aug 2013,7190.68,6910.98
99,NIFTY 50,05 Aug 2013,7376.13,7089.2
100,NIFTY 50,02 Aug 2013,7366.39,7079.85
101,NIFTY 50,01 Aug 2013,7431.15,7142.09
102,NIFTY 50,31 Jul 2013,7449.52,7159.74
103,NIFTY 50,30 Jul 2013,7466.04,7175.6
104,NIFTY 50,29 Jul 2013,7563.35,7269.05
105,NIFTY 50,26 Jul 2013,7633.2,7347.58
106,NIFTY 50,25 Jul 2013,7660.22,7373.57
107,NIFTY 50,24 Jul 2013,7767.88,7477.19
108,NIFTY 50,23 Jul 2013,7881.06,7586.14
109,NIFTY 50,22 Jul 2013,7821.43,7528.74
110,NIFTY 50,19 Jul 2013,7818.03,7525.47
111,NIFTY 50,18 Jul 2013,7829.28,7536.3
112,NIFTY 50,17 Jul 2013,7742.47,7452.62
113,NIFTY 50,16 Jul 2013,7718.83,7429.86
114,NIFTY 50,15 Jul 2013,7816.76,7524.11
115,NIFTY 50,12 Jul 2013,7786.81,7495.24
116,NIFTY 50,11 Jul 2013,7690.45,7402.46
117,NIFTY 50,10 Jul 2013,7537.06,7268.6
118,NIFTY 50,09 Jul 2013,7588.74,7318.33
119,NIFTY 50,08 Jul 2013,7527.28,7259.06
120,NIFTY 50,05 Jul 2013,7600.32,7329.49
121,NIFTY 50,04 Jul 2013,7558.46,7289.06
122,NIFTY 50,03 Jul 2013,7470.96,7204.62
123,NIFTY 50,02 Jul 2013,7583.16,7312.82
124,NIFTY 50,01 Jul 2013,7636.62,7364.37
125,NIFTY 50,28 Jun 2013,7563.28,7293.65
126,NIFTY 50,27 Jun 2013,7356.32,7094.07
127,NIFTY 50,26 Jun 2013,7229.08,6971.15
128,NIFTY 50,25 Jun 2013,7255.47,6996.6
129,NIFTY 50,24 Jun 2013,7231.09,6973.09
130,NIFTY 50,21 Jun 2013,7331.23,7069.66
131,NIFTY 50,20 Jun 2013,7316.02,7054.99
132,NIFTY 50,19 Jun 2013,7531.16,7262.45
133,NIFTY 50,18 Jun 2013,7520.01,7251.7
134,NIFTY 50,17 Jun 2013,7567.15,7297.15
135,NIFTY 50,14 Jun 2013,7512.87,7244.81
136,NIFTY 50,13 Jun 2013,7371.5,7108.48
137,NIFTY 50,12 Jun 2013,7444.9,7179.05
138,NIFTY 50,11 Jun 2013,7481.85,7214.68
139,NIFTY 50,10 Jun 2013,7597.17,7325.88
140,NIFTY 50,07 Jun 2013,7601.03,7329.61
141,NIFTY 50,06 Jun 2013,7653.22,7379.93
142,NIFTY 50,05 Jun 2013,7653.81,7380.41
143,NIFTY 50,04 Jun 2013,7648.12,7374.92
144,NIFTY 50,03 Jun 2013,7673.77,7399.66
145,NIFTY 50,31 May 2013,7734.03,7457.77
146,NIFTY 50,30 May 2013,7903.53,7620.89
147,NIFTY 50,29 May 2013,7866.77,7585.05
148,NIFTY 50,28 May 2013,7875.77,7593.72
149,NIFTY 50,27 May 2013,7836.22,7555.47
150,NIFTY 50,24 May 2013,7707.91,7431.75
151,NIFTY 50,23 May 2013,7686.64,7411.25
152,NIFTY 50,22 May 2013,7850.45,7569.17
153,NIFTY 50,21 May 2013,7875.68,7593.5
154,NIFTY 50,20 May 2013,7930.79,7646.65
155,NIFTY 50,17 May 2013,7969.96,7684.4
156,NIFTY 50,16 May 2013,7947.55,7662.8
157,NIFTY 50,15 May 2013,7917.77,7634.09
158,NIFTY 50,14 May 2013,7722.79,7446.08
159,NIFTY 50,13 May 2013,7703.53,7427.51
160,NIFTY 50,11 May 2013,7866.9,7585.03
161,NIFTY 50,10 May 2013,7850.77,7569.48
162,NIFTY 50,09 May 2013,7788.74,7509.51
163,NIFTY 50,08 May 2013,7813.38,7533.27
164,NIFTY 50,07 May 2013,7780.19,7501.27
165,NIFTY 50,06 May 2013,7686.88,7411.3
166,NIFTY 50,03 May 2013,7652.03,7377.71
167,NIFTY 50,02 May 2013,7723.29,7446.41
168,NIFTY 50,30 Apr 2013,7634.29,7360.61
169,NIFTY 50,29 Apr 2013,7600.72,7328.23
170,NIFTY 50,26 Apr 2013,7558.67,7287.68
171,NIFTY 50,25 Apr 2013,7616.38,7343.33
172,NIFTY 50,23 Apr 2013,7514.16,7244.78
173,NIFTY 50,22 Apr 2013,7510.98,7241.71
174,NIFTY 50,18 Apr 2013,7444.78,7177.87
175,NIFTY 50,17 Apr 2013,7323.26,7060.72
176,NIFTY 50,16 Apr 2013,7323.57,7061.01
177,NIFTY 50,15 Apr 2013,7168.34,6911.35
178,NIFTY 50,12 Apr 2013,7117.1,6861.94
179,NIFTY 50,11 Apr 2013,7201.33,6943.15
180,NIFTY 50,10 Apr 2013,7155.87,6899.33
181,NIFTY 50,09 Apr 2013,7073.99,6820.38
182,NIFTY 50,08 Apr 2013,7135.58,6879.77
183,NIFTY 50,05 Apr 2013,7148.89,6892.59
184,NIFTY 50,04 Apr 2013,7176.54,6919.26
185,NIFTY 50,03 Apr 2013,7302.9,7041.08
186,NIFTY 50,02 Apr 2013,7399.69,7134.41
187,NIFTY 50,01 Apr 2013,7343.48,7080.2
188,NIFTY 50,28 Mar 2013,7315.35,7053.08
189,NIFTY 50,26 Mar 2013,7262.6,7002.22
190,NIFTY 50,25 Mar 2013,7252.66,6992.64
191,NIFTY 50,22 Mar 2013,7275.17,7014.35
192,NIFTY 50,21 Mar 2013,7282.51,7021.34
193,NIFTY 50,20 Mar 2013,7327.78,7064.97
194,NIFTY 50,19 Mar 2013,7394.14,7128.95
195,NIFTY 50,18 Mar 2013,7509.07,7239.76
196,NIFTY 50,15 Mar 2013,7555.2,7284.16
197,NIFTY 50,14 Mar 2013,7602.0,7329.29
198,NIFTY 50,13 Mar 2013,7527.68,7257.63
199,NIFTY 50,12 Mar 2013,7608.59,7335.64
200,NIFTY 50,11 Mar 2013,7644.93,7370.68
201,NIFTY 50,08 Mar 2013,7649.23,7374.82
202,NIFTY 50,07 Mar 2013,7543.27,7272.66
203,NIFTY 50,06 Mar 2013,7485.73,7217.2
204,NIFTY 50,05 Mar 2013,7441.56,7174.6
205,NIFTY 50,04 Mar 2013,7331.23,7068.23
206,NIFTY 50,01 Mar 2013,7358.52,7094.54
207,NIFTY 50,28 Feb 2013,7322.68,7059.94
208,NIFTY 50,27 Feb 2013,7456.27,7188.72
209,NIFTY 50,26 Feb 2013,7410.58,7144.68
210,NIFTY 50,25 Feb 2013,7530.72,7260.51
211,NIFTY 50,22 Feb 2013,7524.96,7254.96
212,NIFTY 50,21 Feb 2013,7527.48,7257.39
213,NIFTY 50,20 Feb 2013,7644.25,7369.96
214,NIFTY 50,19 Feb 2013,7639.97,7365.83
215,NIFTY 50,18 Feb 2013,7586.56,7314.35
216,NIFTY 50,15 Feb 2013,7571.62,7299.9
217,NIFTY 50,14 Feb 2013,7583.16,7311.0
